#	C, [mkF]
1	0.5473997382432143
2	0.7049433345564505
3	0.42001281974929716
4	0.5734932519906916
5	0.3830655826588805
6	0.5526643239182513
7	0.7080076780934541
8	0.6157153748037716
9	0.41310788204529725
10	0.43138593103264206
11	0.45111185111096513
12	0.2795776881653419
13	0.4391360487299859
14	0.5915626710007567
15	0.4929758357668042
16	0.5490078622370267
17	0.5187325963509958
18	0.2818433715740194
19	0.4006856283220122
20	0.5613881884977974
21	0.4560127159200899
22	0.44119558589184205
23	0.44544840290384247
24	0.6411370016503918
25	0.5509826295369563
26	0.5590654618952966
27	0.4039060254919561
28	0.596117510865192
29	0.5187220423827212
30	0.5298307086887731
31	0.3722183145313425
32	0.4951883559173441
33	0.4319696894040462
34	0.432468986621032
35	0.46152889629387917
36	0.5904558742371522
37	0.654886055453656
38	0.3978973992377162
39	0.40294865362853294
40	0.39229736626793943
41	0.470590619241486
42	0.47088674591812446
43	0.4916288355942361
44	0.38972774754960615
45	0.481133748784456
46	0.5890516399810135
47	0.5634519441613207
48	0.6351781657248137
49	0.45999180323497685
50	0.5738215850514365
