#	L [m]
1	73.75675544414146
2	75.02456440456064
3	74.17058104287324
4	76.98990798155343
5	74.77150993755568
6	76.0142172223409
7	74.14611764142552
8	75.84528973657767
9	75.61295047334907
10	76.74239461376162
11	75.24027586183368
12	74.74159431258838
13	75.65467111298409
14	76.51004053251116
15	75.1348611060599
16	73.70333908524141
17	73.32194353755129
18	72.12371455425544
19	76.04777410198082
20	74.49427879976449
21	73.91297160419445
22	75.2470966479102
23	72.94280448527135
24	73.77073283789612
25	74.75274665327898
26	73.8037551467273
27	75.79223537013006
28	74.68388505741308
