#	V [mV]
1	69.60078531978891
2	87.7307962029867
3	79.12839182875302
4	97.40360690990106
5	90.72786477314867
6	86.88059471468621
7	70.9624224041892
8	98.83399194036619
9	76.66419524914241
10	77.85352528097181
11	91.35497866859194
12	62.34424048723611
13	92.42715978371497
14	86.35955851790253
15	96.22005352296908
16	72.60694009653079
17	71.44518254987338
18	93.11866588173991
19	75.2679418270843
20	111.26239101646728
21	101.38744037276017
22	101.84266382403385
23	86.01955133060902
24	97.8860993569193
25	101.17870907217566
26	93.77017974629364
27	83.50453196512852
28	86.28325192320992
29	95.69786195206775
30	88.65089224087242
31	86.07595367844029
32	89.04349396619791
33	101.9049715399177
34	92.52907545362666
35	84.10021951859478
36	94.79799223280023
37	83.20912412502972
38	68.81237996918438
39	93.6963897478808
