#	V [mV]
1	557.5605568900772
2	564.6273084169337
3	557.263878383004
4	558.4764550950821
5	567.6888193764623
6	557.0540553843836
7	561.225411736279
8	564.7111086451225
9	557.1138137486937
10	566.7718310969874
11	561.0851006580377
12	565.7547011107002
13	563.1839798089386
14	565.5091562008466
15	563.0085148422353
16	568.7202023101861
17	558.891956726534
18	562.1873470746793
19	559.5894297667985
20	560.6311292285314
21	564.0279188089387
22	555.7781148912602
23	557.1161769422143
24	554.2991593335048
25	572.6400697197167
26	559.4803333490455
27	557.4928988404594
28	561.0021266908592
29	563.5607587382036
30	567.2627467686993
31	554.960156526692
32	555.0512507715653
33	560.8473680657399
34	566.9245654684341
35	563.0755712926945
36	555.3189645953361
37	562.7217078291559
38	563.5541473895616
39	559.29153244094
40	554.6285301429114
41	566.8133961329139
42	555.5011227252064
43	559.9236199937425
44	576.0062425596318
45	550.8220194833128
46	556.5689466892426
47	552.7214836601681
48	562.8319141442081
49	571.2485939041164
50	557.9430124843399
51	575.5640224320654
52	562.104651268656
53	563.7868859841154
54	556.1429566325049
55	562.497258555932
56	560.5521471118077
57	562.0013602784072
58	567.7286316941228
59	557.8165915704634
60	564.4152878603754
61	563.366526319926
62	561.3780365211439
63	563.4099384111298
64	560.9421872727756
65	566.0555862178109
66	563.0595616653545
67	566.152880539637
68	568.5050304223237
69	569.5730071732925
70	559.1665736666289
71	549.6709818121388
72	566.8574068872196
73	557.5433057834147
74	559.2484465803892
75	567.8839457897961
76	560.8207971464572
77	561.7436984186423
78	563.4560491566774
79	569.4110337774812
80	556.912345157793
81	551.5465553099035
82	568.9783758178261
83	562.2573184726922
84	555.165350979352
85	551.0881932890653
86	564.3733987342441
87	559.2562025758249
88	558.6694093657842
89	562.6932432614217
90	559.5090091347982
91	562.9806859436854
92	555.2069585138868
93	566.749644282202
94	558.5702802380595
95	560.331880016483
96	556.3461417832129
97	555.298223194455
98	555.026160296842
99	567.4594178506732
100	565.1285336916752
101	555.3622360931911
102	560.4743418287273
103	555.7872667075317
104	559.3139761420699
105	565.2801613689063
106	564.4465636200704
107	555.9603601837215
108	556.5020830000645
109	569.1364057620793
110	564.6334105774839
