#	V [mV]
1	42.36074228968248
2	42.48473743778309
3	42.6130873353278
4	42.49187210036697
5	42.60822531273237
6	42.463670018306864
7	42.53975348198072
8	42.462354611043665
9	42.586148037846236
10	42.40539340903258
11	42.542504996981
12	42.43738396564959
13	42.66818070739646
14	42.651123532622115
15	42.52626721609068
16	42.47272967825096
17	42.412943702354525
18	42.548313195633845
19	42.508309622800475
20	42.61664066708474
21	42.62312247342104
22	42.58145287643577
23	42.6022026751436
24	42.635776245135304
25	42.49432215640337
26	42.43071170349831
27	42.514293939808184
28	42.40415181575484
29	42.340052046676874
30	42.50072915431891
31	42.38827485034284
32	42.49080773899376
33	42.48131361794259
34	42.37098699558749
35	42.58736640705855
36	42.44538082364436
37	42.54317860334791
38	42.49006849350258
39	42.437351171674315
40	42.389126702822146
41	42.5312772638209
42	42.40752214211373
43	42.47787709138033
44	42.56492031030908
45	42.53941758543897
46	42.45324152561048
47	42.28868284703463
48	42.3906443392659
49	42.54136071236114
50	42.514529437100705
51	42.59465665523099
52	42.628135770219465
53	42.52205672123109
54	42.57605205864015
55	42.46794704620693
56	42.455666412170245
57	42.35453676769112
58	42.587493769597096
59	42.39363847424529
60	42.59375106434052
61	42.41213296907529
62	42.39995463475686
63	42.515286876457
64	42.57668899164902
65	42.44674930965493
66	42.60471203653043
67	42.576125208018496
68	42.55165099957961
69	42.532631458810684
70	42.6359120300246
71	42.61051597442928
72	42.35609441459145
73	42.464885127002134
74	42.469094394992105
75	42.54369949364247
76	42.48718046058234
77	42.427512671166284
78	42.680668519338816
79	42.44843268516018
80	42.53806715223385
81	42.46394077581071
82	42.408499292905915
83	42.433967193313585
84	42.39964702912063
85	42.5111945580444
86	42.574102405219165
87	42.42785252387421
88	42.52884237946258
89	42.473225604313626
90	42.59857114068751
91	42.3252743332067
92	42.5932391459661
93	42.428705672987796
94	42.41794073090336
95	42.624507224908804
96	42.605431153710235
97	42.401330063573155
98	42.34046752082817
99	42.579690350410445
100	42.613996965914
101	42.524696401127336
102	42.34176744085043
103	42.42428020769695
104	42.56122311507522
105	42.41039602727606
106	42.4871657456937
107	42.374224794709576
108	42.60168004715297
109	42.61453927255205
110	42.539501237808665
