#	V [mV]
1	1.2677104034795919
2	-0.3397748415122118
3	0.013073518956506608
4	-0.6249275391153426
5	-0.4986227164755673
6	0.2542578465420191
7	-0.1626540152423644
8	1.92924574611734
9	0.03210903137989259
10	0.22336359886965432
11	-1.1503768240133636
12	-1.6837145113779761
13	1.2004735569542426
14	-0.768613186918969
15	0.8026670466584951
16	0.19826876594225493
17	0.3858292566252051
18	-0.9959156440071872
19	-0.09211678376476988
20	-0.6324516540815838
21	-0.6945767055001897
22	0.12095094957192651
23	0.14269309203178715
24	0.42971443279125315
25	-0.33863977237369824
26	0.052137660243034456
27	-0.16248292951594434
28	-0.9514999255529096
29	-0.29627750673473346
30	0.9181821102941903
31	0.7310360586607927
32	1.3830671204774583
33	-0.9024675583729166
34	0.34520824423373125
35	-0.7588733229442483
36	-0.7187930969121036
37	-0.4694864358839666
38	-0.04027547872064659
39	-0.15563677743972373
40	1.343856552889415
41	0.37935001152097464
42	0.6540874391345091
43	-0.7945623424926097
44	0.6052456348489934
45	0.7689522348855754
46	1.2991031206133017
47	-1.449132017130797
48	-0.8647314213618201
49	-0.08979962337191756
50	-0.6952379659898787
51	-0.23373782303642057
52	-0.40480903180179617
53	-1.268472427424116
54	0.7668257243934267
55	-1.940454173807391
56	-1.0074281708929371
57	-1.139117694788931
58	-0.44064328864943336
59	-0.24352800350320733
60	0.8720610014707748
61	-0.44689558819484243
62	1.3215210582509809
63	-0.8533425891184755
64	2.090280613021247
65	0.1455390868626485
66	1.811912724641899
67	-0.49128047742019526
68	0.4376164384138297
69	-0.11472566613755251
70	-1.1023717407356428
71	0.011568519634783225
72	0.860592620456679
73	-1.5574701937709934
74	-1.1744412507542796
75	0.9837454114114113
76	-0.0016184783269618539
77	-0.2666723066906579
78	1.0986887488000394
79	-1.3687072834415615
80	-0.3551097316428814
81	-0.6653732582195606
82	2.03442688088126
83	0.4402867450029828
84	0.11210938267664507
85	0.9239305626567783
86	2.062637118362527
87	-1.4549423060652962
88	0.008142184033447875
89	-2.3685619572022314
90	0.3671038752538028
91	0.10209453874155186
92	0.8771466164732713
93	0.21702474259722984
94	0.35412836445641777
95	0.31890647551498125
96	0.9291734580966621
97	-0.6291510553552833
98	-0.9556283638599665
99	0.9310830339480596
100	1.8952770093556297
101	0.7176378196711526
102	0.14322694122892068
103	-0.6008649468664514
104	0.5517221724073141
105	-0.3440130470412315
106	0.9208402806219126
107	-0.9150783514508756
108	-0.6747375455727039
109	-0.7781843313795392
110	-0.2618837780867117
