#	V [mV]
1	196.05643402925108
2	195.84430732992269
3	196.00530643338882
4	195.9107321628623
5	195.98695116799337
6	196.02848476782452
7	196.10932501690536
8	195.96666990849994
9	196.07573019779494
10	196.00511294085706
11	196.07542798468623
12	196.05521497967905
13	196.01600275575075
14	195.92198535911015
15	195.9809610881552
16	195.99066744419832
17	195.97423733642174
18	196.04325930951333
19	195.94801098405554
20	195.9257981825674
21	195.96296938270012
22	196.0103637013247
23	195.94582479844865
24	196.08167544191156
25	196.05128507656988
26	196.0640568293215
27	195.9332074381822
28	196.01786898083557
29	196.05596558927357
30	196.01667555907267
31	195.98295074080355
32	195.97465132722115
33	196.03670745982217
34	196.09189654377707
35	195.9867214905331
36	195.97232996256014
37	195.9925053242858
38	196.01262022456393
39	195.88415295165774
40	195.95827639297295
41	196.01891824214997
42	196.0358228375718
43	196.0106560293082
44	196.11494758409282
45	195.95947546529763
46	195.9616036338464
47	196.0130496452715
48	195.92995656450674
49	196.09016239593657
50	195.92477284508226
51	195.9272818222021
52	196.02073166706234
53	196.05718282009104
54	196.03308883377883
55	195.99370560323885
56	196.0325324497261
57	196.06870569656368
58	196.04620932807103
59	195.98625303640634
60	195.98754220194039
61	196.0605540029239
62	195.9688502861383
63	195.99553985451467
64	196.0699151954703
65	196.0007638390175
66	195.97069128387403
67	196.00612615671196
68	195.94805723490992
69	195.94519385231646
70	196.01621549243976
71	196.04936148992877
72	196.02330062123568
73	196.0538489233505
74	196.01460140511745
75	196.07486030510657
76	195.96538434691902
77	195.90609361582662
78	195.89048089147636
79	196.01252503940177
80	196.07704119783546
81	195.91181747325115
82	195.96342739136298
83	196.02105287377668
84	196.02083835297935
85	196.09360323770179
86	195.9621156671796
87	195.98919541667217
88	195.9229838877754
89	196.00751965142624
90	195.94035899607175
91	196.05942134114713
92	195.96330017004587
93	195.9622469829128
94	195.9469348322587
95	196.0311664927154
96	196.01943575839513
97	196.0025238572884
98	196.04915391285536
99	195.9844577888711
100	195.87792189803596
101	195.97278303540585
102	196.00120789487858
103	196.0384358209914
104	196.0411487733938
105	195.90188408698933
106	195.97240362479246
107	196.05451922156524
108	196.02277310169796
109	195.95462689592802
110	196.0030490723828
