#	V [mV]
1	13.389147885443714
2	12.755870030972885
3	13.02977575570557
4	12.61755942129771
5	13.393535903417431
6	12.706149916117575
7	12.606781459349676
8	13.074257947948114
9	12.672183232285601
10	12.868388810571354
11	13.275818944441726
12	13.366293013245972
13	12.918866347265103
14	13.288112052804385
15	12.906830518079886
16	12.451058835042218
17	13.080297887686894
18	13.358105461808153
19	12.316076197623405
20	13.022305434758811
21	13.385772437199535
22	13.307416729816453
23	13.048724897887384
24	12.66893360354964
25	12.606585666645032
26	12.912376360417246
27	13.370880409231493
28	13.050898010648634
29	12.879218420180278
30	13.22952008611022
31	12.858520153014704
32	13.189540913402041
33	13.112654990715935
34	12.926775530843473
35	13.192204687262251
36	13.38203156963245
37	12.91775175077294
38	13.126238251211408
39	12.894759887085431
40	13.105072193651841
41	13.186737695574827
42	12.543893345032593
43	12.867047934592671
44	12.543469316422408
45	13.032939268130972
46	13.137098979545678
47	12.936862924530864
48	12.428513345223868
49	12.962505933290121
50	12.938053863265386
51	13.000145989595952
52	12.58435111711095
53	12.964461918070144
54	12.715307274830176
55	13.242065132994004
56	13.238344584173008
57	12.82576577226005
58	12.96713931748034
59	13.334348074221866
60	13.160287735090558
61	13.128710697448476
62	12.72713515013784
63	12.848329345323789
64	12.770201852073903
65	13.30225393661476
66	13.229128126527884
67	13.1770450997331
68	12.92873212292384
69	12.87677825116911
70	12.863919918036252
71	13.433304755047313
72	12.885992725282868
73	12.819010847651933
74	12.715134920202063
75	13.527991674638406
76	13.100077651509118
77	12.850082498864133
78	13.304092951458092
79	12.669946625861323
80	12.597397261984083
81	13.448841769340726
82	12.484475040279442
83	12.744952270117967
84	12.689481928397464
85	13.0055506969282
86	12.714398615259167
87	13.487278011440322
88	12.863963093574993
89	12.661317420101105
90	13.284481743990046
91	13.175754555725081
92	12.862640726118965
93	13.322511600957197
94	13.350579804131021
95	13.062419148206029
96	13.067491184401002
97	13.128350399341194
98	13.149177404051951
99	13.053404370792828
100	12.671045340602031
101	13.486989422595837
102	13.132282485322877
103	13.166065713945295
104	13.037655200329981
105	13.089370399684936
106	12.93974508927184
107	12.625216372439855
108	12.893917278549132
109	13.38096056022287
110	12.950072521831768
